epoch,Run1,Run2,Run3,Run4,Run5
1,0.19369703730292717,0.1901625397738254,0.1883584774285492,0.19649833227680194,0.16646310300721387
2,0.16693896287572052,0.1816738364918497,0.1823032352773018,0.18414037574165315,0.1470922762718148
3,0.1570774046125203,0.1762105256542821,0.1708887860433859,0.17764940431501958,0.13309387945825854
4,0.1496204496622321,0.17335311946266835,0.1698925497247223,0.17349356698744192,0.13912239900978418
5,0.14851093358070322,0.1732100578455418,0.1683120103312614,0.1750618039992013,0.13533465182090013
6,0.1510279021623164,0.17158527230082274,0.1693791733558403,0.16567504954316467,0.1291662181249132
7,0.14818970802999848,0.16516287521492043,0.1665596183577683,0.1654223950522811,0.1320138931151783
8,0.14609618567410004,0.16146573439422005,0.15798526645499816,0.1659285204643527,0.123868274497487
9,0.14235882027134542,0.15768608917674162,0.15549051357698998,0.16520178408066366,0.1216284422019797
10,0.13673169892161505,0.15267626835146458,0.15855027598888144,0.15976729497060085,0.10738951455714238
11,0.1344351794531612,0.1491822645010245,0.14807675470263762,0.15618514264622457,0.11236666752025845
12,0.130687059280404,0.1541583006324378,0.1485124825271058,0.15543476456918304,0.11459811794381616
13,0.13017249249870594,0.14446480615609839,0.1475284687043485,0.154065163378491,0.11203453077782305
14,0.12234050983337884,0.1429145188999703,0.1429539261100321,0.14625444804869359,0.10198351819914735
15,0.1275725366030702,0.13797471262531588,0.14459539613802852,0.147642674149992,0.10232740992495588
16,0.11657034170041608,0.1345732255351854,0.1418151691289818,0.14619991020385462,0.10244425523285532
17,0.11284165343172736,0.13670071074141252,0.1433065696567336,0.13648572545510734,0.1069447672680459
18,0.11318801463119149,0.12956308866276037,0.13928115001800695,0.1394405952402458,0.0988107813064971
19,0.1092749504188625,0.13289526856712006,0.13264529839006348,0.1325209376486108,0.09320443076524454
20,0.10780496346351084,0.1208678723031632,0.12596250795727956,0.13108984735656495,0.08873118484043535
21,0.10771978856320069,0.12758434800238286,0.12456849617529561,0.13135883042690108,0.08790386418130086
22,0.10242514867664726,0.1162535485115724,0.12139325634513708,0.12613804396114262,0.08782502216181515
23,0.10231631471819656,0.11380715628024339,0.12100864311453834,0.124694835421972,0.08306176451812376
24,0.10060816584033927,0.1186978680595353,0.11965622881841584,0.12188564446621998,0.08360589487321626
25,0.09474031112629727,0.10987544098424895,0.11647457783265949,0.11812336275944071,0.08882135215276304
26,0.08982208757885324,0.11542214031687321,0.11427263017086138,0.11290171776624966,0.07647286759099027
27,0.09175164041592351,0.10982359275252769,0.11452890904390395,0.11675205790203928,0.07254245932929469
28,0.08538748554765158,0.1031959203129945,0.1034373221150969,0.11201233751413774,0.07665428515749168
29,0.08344986120822288,0.10334178885239091,0.10414885328886743,0.11058773239414663,0.07018120746565398
30,0.07412358507234036,0.097577516288172,0.10288521603999258,0.1016210469809063,0.06818425363151945
31,0.07684928197813035,0.09586271292635085,0.10358784063955757,0.10016620428813801,0.06958081094456305
32,0.07073378188076485,0.09299222345294593,0.09757395614777443,0.0980675665994361,0.06836085317920862
33,0.0690487434313961,0.09481929389115447,0.09719574593553991,0.10114404781695842,0.06056946863577795
34,0.06520388913066792,0.09058694698269688,0.0949734292705511,0.08873532016833151,0.0634579814711766
35,0.058674972585112777,0.08997900256781347,0.09144317683936598,0.09241547541417428,0.06275086793570002
36,0.0596005585757555,0.09018325926683601,0.09011803099556226,0.08770759651536424,0.06225242792284226
37,0.06284854974158402,0.07814762264773792,0.09334079525628818,0.08353726448358091,0.05634759873200494
38,0.05544407566064896,0.07691440515843866,0.08569284585652176,0.08005520155235248,0.05338200285897867
39,0.061105780749276466,0.07545780835099823,0.08643042287916265,0.07126689265691293,0.058171801410903105
40,0.0567373444747411,0.07697789439837092,0.08383237312925833,0.07753571351743915,0.0519539831205358
41,0.05787810955463453,0.07906930171409818,0.08735633950016333,0.07440018749792657,0.04857708771795411
42,0.052185089825180254,0.07790893837757959,0.07995006160261048,0.06909733335600808,0.04951509261063256
43,0.050206014312432885,0.0739479174157647,0.07515843527525493,0.06851150750431549,0.05057959452374811
44,0.050235358824818103,0.07058738579818509,0.07930401807473748,0.06136163749584051,0.04634600157342019
45,0.04955726293197844,0.07071104611236825,0.07763707862626645,0.061672286081188375,0.04617567490095189
46,0.047185793859224716,0.06298750869513775,0.07392827398917501,0.0641272463360919,0.04435955943364537
47,0.04309122015143483,0.06717460710999254,0.07565383941523902,0.05760742565477704,0.044201654256690176
48,0.04392597249753984,0.06597791700852992,0.07231173783896366,0.059159751876854544,0.04248715353580327
49,0.04334549708625318,0.06168643235067276,0.06974855738561399,0.05607340073329324,0.04251875878211924
50,0.04114503823238431,0.06159009047745703,0.07014778168402844,0.05296162366753162,0.04045119370097119
51,0.045379707936668255,0.05934116582205681,0.0668293189568008,0.05460502374215161,0.04008124182527558
52,0.037257405907665464,0.06021460761693039,0.06875862289668909,0.04909092752306505,0.03846647510360089
53,0.038610480563445654,0.06085487825947193,0.06926341696824788,0.05308708370029571,0.04056616584025202
54,0.04049533418668135,0.05844805405418807,0.06497236102070425,0.045265626607946884,0.03966997869800312
55,0.03840056850277095,0.05682090932560685,0.06250726016911126,0.047761840297731194,0.03709669429806783
56,0.036383018692014726,0.05583882712525861,0.06532370823644316,0.0470371496541499,0.03694609433002499
57,0.03551218205289158,0.05288247443257488,0.062291879144569864,0.0456364795780094,0.03780448212078063
58,0.038604385012509505,0.05450888398445813,0.06131716428291673,0.04033246496165951,0.03523390690086587
59,0.03489750943648225,0.053246055498907714,0.06092998407853962,0.04442683629643299,0.036676025517591124
60,0.034950197224378594,0.05555287558433682,0.0593908491125397,0.040868687541733534,0.035147967290054226
