epoch,0,1,2,3,4,5,6,7,8,9
1,0.01909360206343004,0.019802116654172537,0.018634256142295667,0.018386060452818046,0.018806095390624812,0.01849182752538701,0.019169464481171173,0.019608130984294554,0.01734125209956504,0.017977680314326745
2,0.017913868723705918,0.017045929379299888,0.01671004178158767,0.017583729426707165,0.01782577460508686,0.016673771636318033,0.017201360382092332,0.016865302515361637,0.016427091894635624,0.017182085894072507
3,0.01613063942951782,0.017562516554492907,0.016298582343447682,0.016494102535858805,0.01638163013584809,0.017175431173022043,0.0168144075314075,0.01678628393543829,0.016465099548805418,0.016468435569660118
4,0.016411391585062565,0.016360423182811914,0.01657527444581565,0.016414349336378403,0.016174613302133028,0.016560332381639547,0.016583861001813405,0.016263323722483274,0.015781447309320462,0.01564193716580497
5,0.016568531456952727,0.015633517417427793,0.015996871921745245,0.015771394248090754,0.015747641397810694,0.01694010633246994,0.01607535425007589,0.015838548627028076,0.01583072340401391,0.01608472880856666
6,0.015582382767333865,0.01601690492225842,0.016010553004620842,0.015965048121132898,0.016566794993818783,0.015405762471206907,0.015682138337458726,0.01663362425888954,0.016145904346022772,0.01563565349232057
7,0.016728651031729998,0.01553560880824217,0.015468259212686722,0.015573552394954593,0.015665697948239167,0.015009535620663856,0.016927833341830997,0.01567376339533622,0.015959461558494075,0.016166015510241074
8,0.016397944651460706,0.015520294481656042,0.016988790140941765,0.015375224284645592,0.015091828049300095,0.015328326563568294,0.016416394448036685,0.015273740595757763,0.016439810413494845,0.015430577752680903
9,0.01602937697455295,0.015096711058071704,0.016110747853441517,0.015609617689581799,0.015932535128333904,0.01518911524072856,0.016150142490565064,0.016057741471899818,0.015526199804758573,0.015510615373575913
10,0.015384848584453518,0.016191669368216546,0.015171157495068945,0.015109446205932445,0.017430974375924585,0.014679252974407928,0.0162129678086738,0.01558666070417076,0.015525323452212135,0.015931978890986694
11,0.015472971701048764,0.01590323179212746,0.01575737253935669,0.015151041603186047,0.01499084683418997,0.015192552810233262,0.015960021396882604,0.016978555450866673,0.01503293883058635,0.014788488112008245
12,0.01589277689652305,0.015317040832685693,0.01537280874882108,0.015891871311910853,0.015247420367335321,0.01537706171184818,0.015630143779231304,0.015589559770962883,0.015163591012068664,0.014991172992570558
13,0.015093824344764377,0.015041695246681428,0.015160281258009679,0.015094588372534004,0.014919894992695788,0.015702038145825648,0.015338737849360977,0.014651126416096907,0.015413394644821058,0.015780578676606503
14,0.01654328960143585,0.0149274017307715,0.015162342920860898,0.01578453600866646,0.016980126398804623,0.014958725755969701,0.015304041042453096,0.014969934101129357,0.015356043824009988,0.015517782901801553
15,0.015156510415525255,0.015825090341770105,0.01492546166151088,0.015976591561974205,0.015108367013279085,0.01507763763073057,0.016052428306154616,0.015644227431534458,0.015342920113195622,0.015308880601730123
16,0.016820686015321946,0.015305580873737316,0.015077815214029738,0.01508842057621414,0.0146612970213326,0.014603953070177266,0.015653619409490834,0.015118254563371387,0.015448422333803802,0.01456658172319512
17,0.01573395552580341,0.014500831450647558,0.015205332578429947,0.01566233217077585,0.015075820659678456,0.015509063528512418,0.014942417527395249,0.014675174095327283,0.014771686065590137,0.015578298419824808
18,0.015294320698669041,0.01615635576434906,0.014948996979641145,0.01556801369305648,0.014516749123042422,0.015158333554515907,0.015272955040799641,0.014471673380274202,0.014554911805651,0.015090533039801401
19,0.015735519408817174,0.015696169774258372,0.014635881367291,0.01543195408307329,0.015363459641559104,0.01458509628471277,0.015534618236121019,0.014753131951269802,0.014640556639419619,0.016438259534412192
20,0.017289719679650463,0.015853522024027657,0.015899120951414956,0.016093963183569718,0.01475901935222678,0.014973292247411176,0.0145564659026401,0.01547184356231742,0.014505535202717289,0.015204589907269077
21,0.015004906944506251,0.01515313525353318,0.01526793348962771,0.015010778967479932,0.015115695435858403,0.014212641069325523,0.014642094689274677,0.014647988968181095,0.014239442762242862,0.014769186106572218
22,0.014969524851495232,0.01617245393502305,0.016171042992778367,0.014708434855783171,0.014107868135863871,0.014769512233599558,0.01491671749633129,0.014507810777531585,0.014267756700377339,0.014427633898857567
23,0.01473850880557019,0.015721596214148186,0.014524915065632213,0.015150205022544962,0.014972597838702617,0.014084028654262993,0.015342918690528118,0.014417243449197233,0.014586775858047457,0.014098723723851757
24,0.015031304270302852,0.014605923889045275,0.0146244697391251,0.01458586002320593,0.014935300279062909,0.015585166384299364,0.01581539074550544,0.014011767325258615,0.014193971312320619,0.014257435495637431
25,0.014816285652922725,0.014745838474123012,0.014320237367904286,0.014857195913805021,0.015513778630085889,0.015592734076479585,0.014799340142334829,0.014555734612953918,0.013838423065530195,0.015590051685965478
