,0,1,2,3,4
0,0.04591519222440463,0.05481734358756045,0.04200078077881985,0.041166586875616994,0.05646656891751501
1,0.03960309718820054,0.034755199120089814,0.03372569343590632,0.042947743710563153,0.04336550670303406
2,0.03231457590925419,0.041163651402415805,0.03238465804304237,0.03559298903972249,0.03490128882990753
3,0.039999939831859815,0.031201518718003536,0.03551402598122001,0.033007065705310264,0.03522934203139019
4,0.03395458929002397,0.02929698129475702,0.04220564367077896,0.03745944144450798,0.030772548805126622
5,0.03299954003158882,0.033304276031285204,0.03300538681924952,0.03578649950353584,0.03899201650301126
6,0.031975698128291895,0.03918636472402133,0.032490910430469706,0.03417629838217153,0.03212768021885026
7,0.03294374855538964,0.0340312510468305,0.05012175434011095,0.03689242301418372,0.0333797511311361
8,0.033439833796912115,0.03431447394124668,0.029845635578620047,0.03365362336232709,0.029157787212073443
9,0.033664608055606594,0.030474946762788824,0.027704811878155357,0.031612709028211734,0.0306471496305854
10,0.029744866551540867,0.03248279210255189,0.033210700937898935,0.029894389102654663,0.026616783851485762
11,0.027819155759927938,0.02777360547560853,0.026784878854162187,0.03578988739618967,0.03127409334040622
12,0.029558987116360774,0.03658429999528731,0.02803295790371629,0.02969108739466395,0.03130764041217842
13,0.03644549549666047,0.032102990931232187,0.02797209897449744,0.03994317173262066,0.027641629104654446
14,0.03388589203895203,0.03604548927703887,0.027983577047432658,0.034361927367127135,0.028114836440892486
15,0.031023494518732448,0.029649081672360023,0.026527535342492324,0.03168814440406817,0.028714767714708395
16,0.03267631468192115,0.028989228595065468,0.026778191225078723,0.03844504972054903,0.037426439484239724
17,0.0287135331852189,0.031761194174594484,0.028360017328830277,0.027285401854164025,0.031089092785253545
18,0.0306268747078871,0.029258032719632607,0.024612606494907107,0.02953666465811433,0.03180544422582834
19,0.030980804036915863,0.036753344155289774,0.027608552512532063,0.031219653952268115,0.03316424877768189
20,0.02988077473081457,0.02839646500803854,0.027223878822962556,0.036864332794381595,0.03608524890691944
21,0.02756638025915308,0.0324296135600595,0.03557841164855007,0.02735653752805163,0.034540878645604
22,0.03263768484316834,0.03218013496879651,0.029736074867798674,0.03622136027238044,0.03423505113927271
23,0.029320372655302667,0.029876527795446778,0.026301486448992033,0.03248798656112108,0.030489192158790333
24,0.029667607696689337,0.03208032757445828,0.030258641357270664,0.027859502753287364,0.030514422253510157
25,0.025466480102780714,0.027141324147370118,0.026856695493943043,0.029093979561229902,0.029316723576898945
26,0.02623906731184104,0.02544057957064489,0.027511195742139345,0.032192870069415444,0.03376751402791965
27,0.02907263951450373,0.027801751304305993,0.031135932978072524,0.03382030996413826,0.0242534888218233
28,0.028462887605151147,0.025981110832514618,0.02924595918512346,0.030423799431432155,0.02525988144303454
29,0.030172550042306418,0.0276899727810729,0.029348696137129808,0.02840795807652431,0.03195527613645923
30,0.03289163206805846,0.029583936241638614,0.025420652570272245,0.03447959319498652,0.02814304535343112
31,0.025361733550854797,0.02960644522228204,0.02926471057192374,0.03019638696679766,0.028814384920948007
32,0.02390822793337421,0.02399357246786671,0.03396622039951057,0.03021780794124016,0.028891969105953583
