,0,1,2,3,4
38,0.013941160707296821,0.01393779766953375,0.013990138414804206,0.014094043205347765,0.013865282727943223
39,0.014394855031405404,0.014799924199934755,0.014105874669320067,0.015125998134555787,0.013293299376303374
40,0.014120330071838041,0.013588740921873137,0.01349676928489152,0.014383402921391219,0.013367970724029333
41,0.013838343672614821,0.014717924689304863,0.015374232843974756,0.014122157660250389,0.014432114475647123
42,0.014817932147258756,0.014243308763125361,0.014287542103871603,0.014455826368347571,0.01335120391636218
43,0.013680979239108874,0.01316870018108905,0.013893073499261667,0.01393237271528571,0.013335984684692236
44,0.014788385283347416,0.013104964260256311,0.01415934282876884,0.01386538767971694,0.014916503850650997
45,0.01373013415359635,0.015354582976110627,0.013739909401719578,0.015250778479723887,0.014241012381947155
46,0.013609343497813857,0.01330517737347198,0.013291276252841322,0.014566272531536535,0.014809398642267243
47,0.0142269752062301,0.013907880873295619,0.013996137783806118,0.014365305599740148,0.013177543594089763
48,0.013476253761680285,0.013335933944881011,0.013369831497691775,0.013849679104912289,0.014218561907620626
49,0.013006789735373616,0.013794407372626806,0.013854743098439638,0.014048526343798558,0.014236747640464667
50,0.014366583430170405,0.013765669532276535,0.014603082158507526,0.013365274074648227,0.01418032525207318
51,0.014036393063515264,0.013582436257745563,0.014085617658638314,0.013671975582468071,0.013314629627059269
52,0.013659538190871187,0.013487161458508702,0.014366649774980308,0.014076304241713,0.013099674853600186
53,0.01301847588039757,0.013904004811484006,0.013932926272243738,0.014460677090050077,0.01360275152248501
54,0.014578055635456671,0.01417248596052881,0.01439351197367813,0.014245968424235601,0.014060596889459091
55,0.013785738001386195,0.013466929538120393,0.013546688778341443,0.013988080836509952,0.012765897935797153
56,0.012676924331971047,0.013423138612277685,0.013253677481042418,0.01361177531051193,0.013711145956745222
57,0.013581048217400768,0.014189190940902565,0.01357431439582143,0.013077316362295444,0.013677571378722901
58,0.013841832324907497,0.01404704865152305,0.013796115172884366,0.01390266196033315,0.013227504435874478
59,0.012897673106049664,0.014940176980245013,0.013708236038818915,0.016743296006395632,0.013947339733684382
