epoch,Run1,Run2,Run3,Run4,Run5
1,1.873601264572694,1.137038353104531,13.181403753289198,19.459534743452647,9.946842049014696
2,1.3544506019858789,2.6402566867364787,7.078648293121706,14.679067455472255,7.586427525448125
3,0.6778826592568552,4.850061058367973,5.040226859482016,13.257523038420782,4.8057187346069625
4,1.1052382805182883,4.771569918389962,2.6670839062748573,12.152862939929783,3.6476942853319225
5,2.5737896157801257,4.495289774583025,3.071165320688867,11.016307187431348,3.3842630778198997
6,1.0094155861457133,4.150451975649502,4.7642656232320775,14.392836675186505,5.042185396773848
7,4.422383309523558,5.662272750639686,1.9150187692145715,8.442845438542689,1.9156695412067233
8,0.6170646690114933,5.9685736025963,2.0361173560564425,8.720667474381216,3.9152856921802783
9,2.906203238818618,5.06535880291279,3.8347272964463004,9.106742674853402,2.3794301525684984
10,2.1471816953009584,3.5446622559029306,0.5564314867620455,7.407359108590797,5.525273947159734
11,3.2396400831021324,3.9401805170212527,5.063913218726403,7.935959553861609,3.409056461044587
12,2.3180184374743327,8.531216911279696,4.631028859654212,9.555192935578685,6.174653869070884
13,3.7399447097363305,2.584696215371709,2.197221570738921,5.857951975637642,5.055032190659957
14,2.060447943604012,1.6300998769479382,5.083604127935753,6.384787133834985,3.9283313876052675
15,2.2700547683091363,4.997038345577593,2.619875856617896,7.22162891135378,5.247970915550957
16,2.588860188362851,3.3871577241280213,6.838044597131077,8.245031536867844,4.958151399923708
17,1.9305786669633813,7.263646929155201,6.314918885544442,4.332664780518082,7.133235254534453
18,5.691557390645012,7.921400428416332,4.713851103627781,4.664849040869027,6.1685139063031915
19,4.4431445260557245,4.2383701297564285,6.323404392827836,4.506113985207283,2.86565439257009
20,1.7492548173437643,4.873578769193256,6.270411311382692,1.9424826633263959,3.1261739433154943
21,3.694577553310299,7.146710163145408,5.816235726177279,7.3877696031666185,5.477497537978858
22,1.6839543994066484,5.056047448249491,3.182602055090214,8.412960281363556,5.371921811168932
23,5.558231387521265,0.7346002760772643,6.148028000181491,4.205141399242369,2.740229763644329
24,1.5947621441414763,4.069306525684147,7.8790575503723845,1.9923355945069914,2.567991930999438
25,3.9744262953074188,4.041820536302999,6.482857915057693,3.68806078251298,3.692453968378448
26,0.8512557991043163,5.213403212785487,3.7393218279320544,3.246115784277653,3.304615353637704
27,1.1268121112152296,2.7514715592337082,8.268617373186412,0.6572053404239891,4.585093743916577
28,0.6259039064516128,6.6659526760505665,4.45313827780367,3.9262290585313733,2.9355681539793474
29,1.6457257135028525,1.517964474705886,6.685154869094604,0.37706499959660006,3.1494800744050924
30,0.5387626034884316,0.7369093485584634,6.232703422228823,2.3161687873976473,3.510330621738296
31,1.0795441837394573,3.825931091677125,6.485256787747679,0.8008657643449665,3.1925571192184887
32,0.697921636668107,4.110490654757843,5.617626358736586,4.1272678498960005,3.5522825720313436
33,1.5130090061935773,5.650764292107833,4.248741412332267,2.4403811324388904,2.492969832603915
34,2.323653670146259,3.996941231424162,4.888350960489134,2.2896951575793523,2.1319522450235686
35,2.1627487436462216,3.804768837562618,4.8282727462729715,0.42334436680402543,0.9950585165500545
36,0.943148824442679,5.793668698231137,1.489078818649105,3.8588315758764913,2.69670710212309
37,0.41498689211401557,2.6813662417096578,4.769446069954978,2.9596959231102424,2.7931340095338864
38,1.5255469951511402,0.4763705070101548,1.735378559269642,3.6005881888638878,2.1678591038925554
39,1.3102034958911715,3.3169400669556692,5.197349114734796,1.8468883120190982,2.2208541778483246
40,1.4530409101540882,1.1607194554559628,2.922130553141747,2.3523414310277926,2.065944569578064
41,0.8076939021695646,4.974153855027639,4.273460262593628,0.48804799421269723,0.8479842505049617
42,1.7377795920697232,7.4031357796921835,5.695691257017332,4.786581619661841,3.027554963650101
43,0.4508723466084927,6.110694215984754,4.07362602801402,1.9931688472198816,1.4577857306374609
44,0.5594000166088671,3.55014666939361,3.3858361243548583,3.0870581801121695,0.6473534956632837
45,0.42541889205348066,5.842535698536371,5.097801235665676,4.648495559970918,3.542625671397423
46,1.0735046787701914,4.373901665285571,4.157356057671605,4.923800234203038,2.1104880328097813
47,1.7185301206566757,2.2677728403425923,2.5535454953579335,5.519502740936193,3.640509738652894
48,0.6098518462136022,2.2932674596810725,3.2399226723379515,0.8670986920496134,5.598232583020186
49,1.1424788472661105,3.34849169353966,2.4823282315699644,3.4951845830328065,3.908203369018608
50,0.8244170542438793,4.484523013127866,3.314073584725539,1.4423911598702688,6.381604532075659
51,0.4543320101847918,2.5589083179717784,2.5009292782771464,3.879459399286567,3.2479598170740407
52,2.4618773588162948,1.904844797975998,4.290946949481734,4.048788082441885,4.103407323207903
53,1.4333237229993507,3.4103195658201337,4.44951925359749,2.9637447526709138,5.217640833139769
54,1.458679003846987,4.106824656415821,4.660723284799859,0.5429571136764579,4.161825928508315
55,1.164521248560933,2.374484558389417,3.5010438452391055,4.418929234259424,4.1524854547933705
56,3.6677119903560667,2.561691528808559,5.417189274543623,2.3303749426217797,2.9877104170370625
57,1.3143584853589119,1.433753979119497,5.8233822913350926,1.148883810707452,3.6171055036771382
58,2.6503608493917437,3.6689311462080116,1.4776553192087336,0.450369596362618,2.426149300436606
59,0.9462747956608829,2.72474413029215,2.361403950750872,1.253065926926481,4.582695147848614
60,1.3472518977712664,3.5814573271223735,2.730807696740052,0.34110812956782843,4.4818099391663795
