epoch,0,1,2,3,4
1,0.1747699308738898,0.18732588352724042,0.18322145984382257,0.19709115764061647,0.16072373915866198
2,0.15381116713535778,0.17398325288099828,0.17390855257269933,0.17840164811478007,0.14410154153932794
3,0.15738253823732445,0.1671699002173625,0.1675408146189145,0.1733063840137753,0.1365157050151837
4,0.15488384963237933,0.16602131889901095,0.16854701748544262,0.17036594265444396,0.13883426721366782
5,0.15346395239286054,0.16319605827097225,0.16375655644336706,0.1660615072238637,0.13506168519162215
6,0.1539360124111124,0.16244468137102686,0.15980167215430863,0.15603025003957416,0.12594076135828236
7,0.15161792538059835,0.15552557860295796,0.15790231386809184,0.1551387430573086,0.12489046945565793
8,0.15076468134555193,0.15124307281614938,0.14464446092991387,0.15000957046216964,0.1148975914324627
9,0.14199622173428963,0.14055297252030072,0.14030172356553197,0.15215511135992282,0.11369404314446971
10,0.13902114483624867,0.13830999382763365,0.14528298770483178,0.14357312401956285,0.09738162048779349
11,0.13404423680428967,0.1339561783062048,0.1312153231134017,0.13952824949261408,0.10067051507492228
12,0.1280215348614291,0.13635963551249555,0.12574973126121078,0.13517610949765949,0.09555921146636186
13,0.1254726281404011,0.1264451353998744,0.12366513813463649,0.13152219385975897,0.09248619786918492
14,0.1178705653168496,0.1211218109227733,0.12195432874976227,0.12102307672257837,0.08612865083289718
15,0.12057850030393524,0.11544118523821006,0.11988231910536915,0.11732076379125647,0.08342024497943809
16,0.1114600345408955,0.10480771599601406,0.1128449671063512,0.11157621380854946,0.07805661248128196
17,0.10799534917184198,0.1083944637841799,0.11229785400830103,0.09907891639883099,0.07750350391442512
18,0.10423417635621253,0.10678815313525969,0.10936816653975572,0.10145306651961067,0.07227100210547202
19,0.09849759076713253,0.09426493588946079,0.10072294182299567,0.09133658770469355,0.06595347119529471
20,0.09752481675832422,0.0887245458716505,0.09192912234115351,0.08539256533872641,0.062336887660747124
21,0.08987765605348311,0.09044299141096034,0.09039436973028851,0.08268988535645287,0.05970185834571282
22,0.09382062973367801,0.0824524166370605,0.08283902285607099,0.0779353372777385,0.061732001104383344
23,0.08553781820718444,0.07966476845491605,0.08508777468229162,0.0778912893025911,0.056651028138144155
24,0.08672418104812157,0.07991726931952005,0.08178146115058225,0.07186582846278702,0.05531423001964824
25,0.08290700962669087,0.07637318272972798,0.0788370141470055,0.06839810023831931,0.05557500675463496
26,0.07186577014643034,0.0768335562008753,0.07521818172424802,0.06103791039928669,0.0477572504288509
27,0.07351228502694883,0.07490344811412435,0.0732208888557185,0.06878205142882311,0.046227211009459035
28,0.06865542202772791,0.06553507615699747,0.06642789347744167,0.06267967326156833,0.04940342072348842
29,0.06659032749267281,0.0656994836889117,0.06741177931418389,0.06119462352712076,0.04823483515323159
30,0.058002195824891425,0.0629190907711336,0.06526163568078712,0.055621505246454296,0.04292012166876179
