epoch,Run1,Run2,Run3,Run4,Run5
1,1.9661520513642536,1.8401814209605367,2.9509298249306166,2.9078423844430894,2.257009713296943
2,2.0883016725876606,2.0933670149156747,2.7708288685086258,2.718533386721458,1.4952835797709059
3,2.1326068038401162,2.040521092712219,2.7278913085405248,2.6295042902317944,1.527140650209155
4,1.796979552834607,2.0997860572463223,2.646081557356994,2.401024134993247,1.7313164212812586
5,1.735989686746331,2.0236069302707347,2.4607228987841827,2.4940313615517278,1.4565067932567635
6,1.7628681637030197,1.9325929459973776,2.30348096397422,2.3930367664680214,1.514004972170044
7,1.865436003806806,1.9580701556471451,2.288447691339816,2.286995224421043,1.4881080666851938
8,1.7262355443085409,1.8623033432538083,2.2566263323531497,2.2707682142340904,1.6495132913322827
9,1.4923401599705455,1.7611436264587728,2.278605142865856,2.3244121054354316,1.3893066758050003
10,1.5055838603744784,1.4289368706994496,1.9009843861211078,2.2036550979822223,1.2690525502235444
11,1.5629840101179537,1.7068425473592548,1.800332433414405,2.447779571806522,1.3637869697545784
12,1.4710589987711575,1.9139257265386613,2.060237105529302,2.0452772121430676,1.1711870844664332
13,1.5962434598569186,1.7821930513758706,1.866280179658021,2.244355114280671,1.1869163082541594
14,1.3132317637526818,1.9787008908624562,1.573574720079559,2.117551202256334,0.8228106289562331
15,1.6040321475348671,1.8236843853991918,1.6741392543074516,2.1919465784329364,1.2918132678278844
16,1.472347642046717,1.7491542270988034,1.8516750381971776,1.9819631863321043,1.1073102407013073
17,1.4123876780183933,1.623820610478651,1.738605323328557,2.045495070431704,1.2877750325185109
18,1.4150880077208403,1.6175547749414587,1.6554292768639325,2.1450778285492222,0.9017885820486179
19,1.4537120986681678,1.6874078089644697,1.6533584545262539,2.1364862012107326,1.0325009243940229
20,1.3384022868973142,1.5351476305071712,1.382077382699467,1.9709829957790779,0.9361824632128812
21,1.4413433939970535,1.7759365673421854,1.4967406146862479,1.981328713571255,0.9214331327633841
22,1.272267605783234,1.575724447245022,1.4569968866381766,2.064942734042048,0.816908722803824
23,1.4934373983385938,1.475305496519176,1.4458997203672295,2.086095111050168,0.8507250246187144
24,1.345251663728744,1.6532328492951764,1.4152521850914084,1.8924028218967748,0.6165266240969383
25,1.043494959754634,1.547060560405919,1.5224469216651593,1.8602873543299518,0.894111134853984
26,1.2795060547316095,1.6980049796823333,1.1170877265393215,1.9240671696744867,0.5702698835362391
27,1.3631972147664644,1.60907112882356,0.9457742808444594,2.1141628605266147,0.5858238364282383
28,1.2459171373297828,1.6589906437743949,1.0651119887881642,1.8202004459584684,0.7098086690998346
29,1.264420819510637,1.7279936093812673,1.1777487480336684,1.8092131573598613,0.6391209414745134
30,1.248877307256286,1.5547321255667443,0.7572908474070768,1.7857227052762588,0.6505141040788895
