epoch,0,1,2,3,4,5,6,7,8,9
1,0.18218697652528915,0.18057154786880575,0.17821402332874686,0.17405006620250507,0.16119052546990945,0.14023601855109177,0.20211563212732675,0.19335202482491073,0.17105826397432583,0.14810448861656159
2,0.1700475545857506,0.16375488438674368,0.1707024840510925,0.1657123713092084,0.14261841531317487,0.13612559256980764,0.19276149871248988,0.18234737884584717,0.1575522219181765,0.14179047446609594
3,0.16094986326450927,0.15232560465417355,0.17185581165188035,0.15663394247816947,0.13793630680783261,0.13004888228755979,0.17988133341857326,0.17045919374066806,0.1495389603328022,0.13257937447043994
4,0.16070145175416953,0.15077656605219836,0.16565238258439982,0.14564734048117695,0.1326505430856408,0.12736839453815463,0.17244389515673952,0.166629933739927,0.14123361070461796,0.12815010214512043
5,0.15216912752047393,0.1446121028331671,0.16680772531671617,0.1407996391327322,0.1229495768886498,0.11972763113941998,0.16689336652444184,0.15751235765841698,0.13282226779024245,0.13059414131761332
6,0.14961711948160775,0.13694903189705862,0.15982468523043444,0.1377325413474215,0.1179607194415565,0.11462377562409772,0.15668072936254462,0.15741422956468126,0.1301155657911978,0.12247618530112181
7,0.1409551929524734,0.1349898145948273,0.15256520217063677,0.136224855970477,0.1047402761288795,0.11036288363693249,0.14932149625177354,0.14853988429262374,0.12487404035103081,0.11760978906040884
8,0.14142943476717734,0.12839305476461088,0.15158499767033942,0.13036276401383673,0.10529624553882293,0.1015165206560829,0.1411330925257418,0.14512513550958214,0.11749395592722858,0.1102600646685335
9,0.13298697791579275,0.12338100586155859,0.14613756450971094,0.12140039871726163,0.10492367206065595,0.09902870401225633,0.13791426707203805,0.14168193772229967,0.11023365321284657,0.10871622396891469
10,0.13108809964775897,0.11310686467949038,0.13993036049523444,0.12305095453917073,0.09610417569211621,0.09960261022746922,0.13193438351138545,0.13339946573288436,0.1091740755198178,0.1061033434105014
11,0.1245715240761711,0.11390896876351844,0.1331117918173724,0.11891627685488108,0.09168362225872626,0.09101305781988421,0.12879804925222474,0.13143455013523875,0.10260227162487816,0.1003455326099589
12,0.1227697362229596,0.11050065273932519,0.12787833894078887,0.11218917545246984,0.08560343858111855,0.0881996813913649,0.1244260493242592,0.12348568721196147,0.10093662091808343,0.08987769750193207
13,0.12162547503498183,0.10672580003839532,0.12241597255093324,0.1038432066263498,0.08057465366574042,0.08791682329726994,0.11832817755496124,0.11885773185831854,0.09247922926719686,0.08722071983408484
14,0.11856987524394969,0.0971569984799226,0.11258303108087697,0.10549316741724413,0.08007753767402935,0.08537416158944473,0.119104274301006,0.1117488373742867,0.09079575975842924,0.08465212571436087
15,0.10966096687554026,0.0973204465897166,0.1108159951252115,0.10063498421561513,0.07664173354359159,0.0807578442254179,0.11264877680780248,0.11067090204218638,0.09229479340788639,0.07936742631944078
16,0.10656395258850362,0.09500060309513547,0.10581250155922652,0.09682051199156266,0.07177608514837089,0.07871770143435222,0.10764015734943763,0.10507580619862825,0.08659538233656067,0.07534468046394631
17,0.1072071704109555,0.08931534809692795,0.10210123594457904,0.09434617245676544,0.07009117738507023,0.07256581487443932,0.10121656152668304,0.10356916086880712,0.08312569270168021,0.07240063067648572
18,0.10296765627880723,0.08768039833551597,0.09874511217744403,0.09176387599562437,0.06706249770847078,0.0697327962327405,0.09968402813901586,0.09900938043381535,0.08259197305758903,0.06746963422278895
19,0.1007320490953627,0.08450848310274509,0.09367222341261106,0.08288317748021853,0.06183996971801396,0.06614756336290113,0.09387801291675987,0.0908603682426816,0.07479846881186787,0.06236052223575407
20,0.09510097541743821,0.07691377853798358,0.08673933231684997,0.07950374709020486,0.05785011029851668,0.0665030825279634,0.0897790841951058,0.09184617382620498,0.07659542181193549,0.05710658427985334
21,0.09379367009943244,0.07420405756934076,0.08581265137083258,0.07572233685083454,0.06009243965133715,0.062336049139078475,0.08963623129995191,0.08820901527536854,0.07369878858830062,0.05242756939842752
22,0.09003472762523229,0.07381762159907165,0.08103723510462497,0.07471502174080613,0.054459800290536306,0.062316283653620276,0.08867518675077082,0.08729058584899921,0.06847080277212803,0.05543734154872119
23,0.084181733892044,0.06994086971892093,0.0796406911129721,0.06933373461165519,0.056025770833396125,0.05978368240154858,0.08242611139718667,0.08354381402249315,0.0687697152024517,0.04917226158871369
24,0.07799114442724109,0.0679429380689085,0.07707557980209212,0.06531110023408536,0.05341468082609625,0.059166664399661326,0.07740229777244031,0.0774474355700433,0.06398157818123085,0.04642710934987308
25,0.0770410986111823,0.06795657901204495,0.07000397172797822,0.057882441921749524,0.052016175702606915,0.05599498260694234,0.0738496827132777,0.07960180473552855,0.06251736116680023,0.047531556545425256
