epoch,0,1,2,3,4,5,6,7,8,9
1,2.6560167097979317,1.8454414626237337,2.7179417779060606,2.86280008933587,2.9050269065569467,2.326187351537254,2.8577711266077195,2.123042495287858,3.0420472068158464,2.923869711784658
2,1.9302041292702323,1.9381697942877083,2.440751670060841,2.425253498945867,2.4177721279481874,2.1290004324422087,2.660834989068336,1.955685211649413,2.8654082803925665,2.3823898190682398
3,1.6788326483383353,1.7904567699396103,1.9017804386876782,2.370624627802986,1.9649397293826092,1.521287467075128,2.2353822798512013,1.7554459981628088,2.672920334878626,2.1426915127457624
4,1.3463209530578428,2.0625454290762115,2.074459083556329,1.8990019284962227,2.0236064589961935,1.7642079295920448,2.2452236978255837,1.5151866003511472,2.5325254829533033,1.96893442894677
5,1.2532655499184384,1.9356082171315172,1.5511503380937672,1.8002435042660478,1.9772396209440528,1.2811413695642253,2.15536071572971,1.5750244956155255,2.9395837089453623,1.6830255740121511
6,1.0292254139018624,1.684694501196781,1.5473370873354881,1.562076511213835,1.9720276690354541,1.1775593540596474,2.3984052923071597,1.3528558353242814,2.650720922906222,1.8415901335036837
7,1.0485547382508347,1.6730842139054023,1.5419824465829914,1.068921877330383,1.8154203631165193,1.1885781663956503,2.0647862796240393,1.3662132061386631,2.11375447331998,1.4716728022970575
8,0.973984665268218,1.499646622040444,1.6144318622376812,0.909780432915143,1.5218956603228173,1.0709439385039419,2.130783625164528,1.2257838116066535,2.321611856204728,1.2821918840214837
9,0.8241766968615946,1.477320158803865,1.459503285816306,0.9392895784200145,1.4540016237325928,0.6952571203915859,1.9859692634785584,1.006548066152684,2.0505875559570717,1.2643823056427148
10,0.4957543511221382,1.3157229135643722,1.4628927437088295,0.8819219097419071,1.290953434125769,0.5816229854084003,1.9164016443656757,1.094683058433223,1.7108427395990176,1.3464960826500911
11,0.6040527768050643,1.4329339361781652,1.3936592602807094,0.5610382903354313,0.9649772088418135,0.48781485599141944,1.8321218244534592,1.0364723332416443,1.857521672180171,1.265857251368046
12,0.5313369735880652,1.449581214016539,1.3583372693307092,0.39206692639331314,0.8640292280251368,0.6581785837007289,1.5071869179955675,0.802788094535308,1.7205064295255326,0.9031798217396378
13,0.29516913299555086,1.2791470738421207,1.2797823152361398,0.342628850628558,0.755040279412906,0.6409253370078586,1.6238634096028135,0.6181929643331819,1.6287784663513794,0.4879439142352105
14,0.3162971944424332,0.9799582075433085,1.1082195120760625,0.40669032222834933,0.6576810628461237,0.4011594137096885,1.3454532917354283,0.7255661808984877,1.4766508207195725,0.74810495972781
