epoch,Run1,Run2,Run3,Run4,Run5
1,0.18980097543902416,0.1924059026193635,0.1870700257243971,0.1950155480311856,0.1671638164501516
2,0.16440681815869485,0.18448204876891927,0.1792030645888088,0.18495989862651774,0.14073085112473047
3,0.15722171112536967,0.17384477064178344,0.17090787044105,0.1807768598466913,0.13308541922864442
4,0.1505850798091385,0.17176950533334057,0.16886821266479066,0.17798310994731886,0.14002926125802986
5,0.14307971150367568,0.1709301837317822,0.16889548807327287,0.17783772953295077,0.13445239361126857
6,0.1523546312798798,0.16931094036813243,0.16850500114883388,0.16913569753750826,0.13079692289766004
7,0.15118824010189238,0.16792889055558555,0.16581358115256786,0.16941075899449284,0.13233156641305827
8,0.14970988241667038,0.1639981597805869,0.16127742289263725,0.16588479665244116,0.1265349617185432
9,0.1426012138066088,0.15774878854067262,0.15499363887139433,0.16699025225493963,0.12291168173148374
10,0.13604823951216535,0.1567456193198502,0.15780739091402343,0.16293553023835916,0.11800359833335688
11,0.13747470173240628,0.1520583952637054,0.14631436973234235,0.16062867454489277,0.11548347543142329
12,0.13503850730978284,0.15920085415206658,0.15172503226578904,0.15957598705310694,0.12012373510983865
13,0.13393194685383567,0.15230409399495665,0.14703602232773869,0.15724664168948824,0.11726686651092379
14,0.12518187791509824,0.14744765493431922,0.1454723430132452,0.15311227035159553,0.10915310097522422
15,0.1329527072776646,0.14920057365800016,0.14293366350814077,0.15480511293008675,0.11247032224420576
16,0.12848096832440845,0.14309179842331002,0.14340940247015682,0.1463722626493665,0.11031252246402587
17,0.12128419282754108,0.14313031094080086,0.14331969665744373,0.1423200858971276,0.12018192686588335
18,0.12303219056684359,0.13800095394010403,0.14273018762452291,0.14925377794137581,0.10898562929669044
19,0.11958450739092574,0.14414871989110828,0.13507387594729295,0.1413108274524515,0.10553326664438875
20,0.11902184897534257,0.13129267197572825,0.12950237746155163,0.1331922277764271,0.0982005590438954
21,0.1191873771364792,0.1391270916122637,0.12567057894150224,0.13691954173226886,0.09961506883391943
22,0.11302532274658515,0.1316398009322547,0.12985978603607806,0.13415053882522657,0.10117003372902905
23,0.11397423562492019,0.1252832779143343,0.12389138843961713,0.13276011471684707,0.09753723044273256
24,0.11116946358521672,0.13065285541957616,0.12328267588594613,0.12945732176659386,0.09843182150038846
25,0.10489307580667681,0.12281414380926907,0.12142397860348192,0.12459781138658635,0.10444315089507694
26,0.10403168893734664,0.12584507164167585,0.11937630512238114,0.11824242696747288,0.09137652415095078
27,0.10761933385159039,0.11935323365106437,0.11931226045940166,0.12676774207958919,0.08210945091734044
28,0.10205333651761286,0.116023240658269,0.11067941373353792,0.11984932892084928,0.09202272450962458
29,0.10077582647826472,0.11393230892362918,0.1142552163570886,0.11659400778087338,0.08372731845998883
30,0.09046576626787142,0.10988967154691441,0.11051621854464423,0.10846937281430599,0.08312129789996295
31,0.09486638397678211,0.11192078278954058,0.11287276842862162,0.10852479872571748,0.08659705739225275
32,0.08583918550605668,0.10706491115046277,0.10478440539543424,0.11051253166114139,0.0836579499647306
33,0.08747517625317257,0.10846309623611533,0.10882310334728786,0.10859022700818016,0.07899231489705288
34,0.08355153903138673,0.1030013562371836,0.10400453307630027,0.09925366917339054,0.07908409714679564
35,0.07736038416865135,0.10166108866620356,0.0993078989606998,0.10050764555311219,0.07674392751755832
36,0.07832317846481668,0.10359939748234887,0.09946870688510287,0.09817735872643227,0.07533117504983337
37,0.08303185283124759,0.09450391283493703,0.10274770490665702,0.09128364181258064,0.07551271467581697
38,0.07373248028063847,0.0936762599220993,0.09680952639873779,0.08520446875499127,0.06791842820302894
39,0.07700542280063859,0.09461331234085645,0.09789044431926983,0.08645852056113427,0.07728155638664494
40,0.0747286665511051,0.09409442852400209,0.09371033465186361,0.08736231755817395,0.0682038786607244
41,0.07867450284972786,0.09222815534451387,0.09766067494857765,0.08422676858610503,0.06493040579649936
42,0.06782199950196886,0.09506362252760829,0.09208164279703532,0.07676773965622286,0.06619456505125536
43,0.06879684588877669,0.08561806481878971,0.08426173840317797,0.08092887144784824,0.06657801530677229
44,0.07118300818789794,0.08828926018437161,0.08815643065399245,0.06447854046692131,0.06160211641175092
45,0.06830398836206739,0.08757673745242928,0.09030664963731157,0.07201014283962012,0.05960780472580766
46,0.06430739124992542,0.08003673414173433,0.08409547665055618,0.07083343542082293,0.058675268210973186
47,0.061538607377135394,0.08478257761252193,0.08502282979496184,0.06545272464292815,0.06258508731625055
48,0.05730146853449372,0.08779316903198617,0.08722227343543124,0.06670047638742127,0.05883284107874494
49,0.05932000210551575,0.07817030725407242,0.08087610771903433,0.0588664444615148,0.05861889577756062
