epoch,0,1,2,3,4
0,0.015280774966421752,0.016068323590901958,0.015436251555390777,0.015157947151847574,0.01617378917770478
1,0.014031551747725442,0.013862271323135337,0.014041351373941512,0.014036995907633158,0.014849159292698965
2,0.013499078004905159,0.01354134570522371,0.013118781610796848,0.013289021771463587,0.014416986569618815
3,0.013547124898383694,0.01352886781856116,0.013569243337432629,0.013132784429905387,0.012802423535049953
4,0.013120178627832848,0.014031087644404746,0.013731789013344589,0.013206019137255038,0.013806486652721535
5,0.012935762171377011,0.01452013691561814,0.014367817089646677,0.013006362908549845,0.013617100900673125
6,0.012972734942107088,0.015017328953471203,0.013147558749991902,0.013659154666702625,0.012864054561598583
7,0.013490466403815947,0.013142990130719633,0.013647798003468265,0.014406378341060979,0.013358709264014649
8,0.012748818137452825,0.0133370916374727,0.014194988804740532,0.01257627182171511,0.012990594622915385
9,0.013996825534639358,0.012454265672930107,0.012954501295231022,0.012164960126841986,0.012799846482952657
10,0.012507057293201706,0.01313275839046579,0.013360749950015212,0.012486571124460256,0.01330442980632517
11,0.014019738003386559,0.012625907461344774,0.012164077287685175,0.012022451610529032,0.013214277063788438
12,0.014563217225237667,0.01301522326561398,0.012667041027868099,0.013811810916572834,0.012302346636048461
13,0.012641483707291167,0.012749579450192103,0.013680960093209096,0.013382684389972073,0.013300265739480547
14,0.01290415840044316,0.015754278514487494,0.012197418003871346,0.012996073989764281,0.013312334829537625
15,0.014284465382015851,0.012259199012299157,0.012541289375034221,0.012230077684203188,0.012576198924649161
16,0.01424288783019706,0.012414500753101233,0.01260595729688396,0.011970203947388687,0.01309882057379304
17,0.012155310016566927,0.013742239220537054,0.016133711787795473,0.012683193217498088,0.012481206777328977
18,0.013803645854218985,0.012485775710059745,0.01225267578852176,0.013060887824841244,0.012207431190614789
19,0.013170588003341008,0.01236632541927193,0.012941746575956769,0.011951985911676156,0.012491163142079069
20,0.013792311098973341,0.013027379940781946,0.012115142202633987,0.012374384031776086,0.01308635274651709
21,0.012343123695851027,0.012412313875866741,0.01234348385956265,0.012083202773620662,0.01213763718537796
22,0.012075118550728773,0.0130797180343309,0.012734386828591113,0.01283619442540852,0.011998902098730724
23,0.012339985523748338,0.012973020419432687,0.012031601135901487,0.012207764365116468,0.0125059164330195
24,0.01284255269857792,0.012533740958986303,0.01286639029307282,0.012523220611432549,0.012071189836912532
25,0.01367772298724828,0.011829159712201715,0.013420746892570194,0.012232602277924104,0.01367033583628378
26,0.012445914453478774,0.011942362323613644,0.012173072548599792,0.01234720572177976,0.012428968631985992
27,0.01231191991188969,0.01182432660453618,0.011871025919798911,0.011969842277679301,0.012877148411985657
28,0.012709689710802866,0.012812323934301914,0.0126101359940736,0.01260287822106656,0.013174069571527034
29,0.012225806579286931,0.011928646183696975,0.013043358685504675,0.011570993637243357,0.012062317654501983
30,0.012039173087536421,0.011685443276467814,0.012395932575504412,0.011927654962882785,0.012479929461826994
31,0.01241768747648945,0.013835159693862984,0.01200243074221025,0.012548379829763404,0.01320486813651065
32,0.014446592969224263,0.01254173028907574,0.014731517275696743,0.012984082454848458,0.012167218372313274
